pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
ASIA	CENAM	dirofilaria_immitis_chrX	3300001	3400000	0.5323138183684433	144
EUR	USA	dirofilaria_immitis_chrX	3300001	3400000	0.2746010540068224	144
EUR	CENAM	dirofilaria_immitis_chrX	3300001	3400000	0.5826388063569811	144
EUR	ASIA	dirofilaria_immitis_chrX	3300001	3400000	0.5167123702974269	144
AUS	USA	dirofilaria_immitis_chrX	3300001	3400000	0.2101622810275677	144
ASIA	USA	dirofilaria_immitis_chrX	3300001	3400000	0.1850175608598564	144
AUS	EUR	dirofilaria_immitis_chrX	3300001	3400000	0.4228600636003849	144
CENAM	USA	dirofilaria_immitis_chrX	3400001	3500000	0.2414587628597964	131
EUR	ASIA	dirofilaria_immitis_chrX	3400001	3500000	0.3729238381452702	131
EUR	USA	dirofilaria_immitis_chrX	3400001	3500000	0.2659042335381391	131
EUR	CENAM	dirofilaria_immitis_chrX	3400001	3500000	0.3462232854821929	131
ASIA	CENAM	dirofilaria_immitis_chrX	3400001	3500000	0.4015098270762798	131
ASIA	USA	dirofilaria_immitis_chrX	3400001	3500000	0.170710288968011	131
AUS	EUR	dirofilaria_immitis_chrX	3400001	3500000	0.4033818697083894	131
AUS	ASIA	dirofilaria_immitis_chrX	3400001	3500000	0.1958303382190019	131
AUS	CENAM	dirofilaria_immitis_chrX	3400001	3500000	0.3871164586992685	131
AUS	USA	dirofilaria_immitis_chrX	3400001	3500000	0.221557966807467	131
ASIA	CENAM	dirofilaria_immitis_chrX	3500001	3600000	0.5011261207817393	176
AUS	CENAM	dirofilaria_immitis_chrX	3500001	3600000	0.5351245044978267	176
EUR	CENAM	dirofilaria_immitis_chrX	3500001	3600000	0.4898808844634172	176
EUR	USA	dirofilaria_immitis_chrX	3500001	3600000	0.28549669653092	176
AUS	ASIA	dirofilaria_immitis_chrX	3500001	3600000	0.1115359097837404	176
ASIA	USA	dirofilaria_immitis_chrX	3500001	3600000	0.2233319246176563	176
EUR	ASIA	dirofilaria_immitis_chrX	3500001	3600000	0.4437633360559744	176
CENAM	USA	dirofilaria_immitis_chrX	3500001	3600000	0.2298923456778388	176
AUS	EUR	dirofilaria_immitis_chrX	3500001	3600000	0.3713439606832712	176
AUS	USA	dirofilaria_immitis_chrX	3500001	3600000	0.3126766913841611	176
AUS	ASIA	dirofilaria_immitis_chrX	3600001	3700000	0.0808445917475314	118
AUS	EUR	dirofilaria_immitis_chrX	3600001	3700000	0.4148989229586379	118
EUR	CENAM	dirofilaria_immitis_chrX	3600001	3700000	0.5329574121676622	118
AUS	CENAM	dirofilaria_immitis_chrX	3600001	3700000	0.4491115397740975	118
EUR	ASIA	dirofilaria_immitis_chrX	3600001	3700000	0.578590698511121	118
AUS	USA	dirofilaria_immitis_chrX	3600001	3700000	0.2241698463620483	118
ASIA	USA	dirofilaria_immitis_chrX	3600001	3700000	0.2596531090097079	118
ASIA	CENAM	dirofilaria_immitis_chrX	3600001	3700000	0.5735002623757433	118
CENAM	USA	dirofilaria_immitis_chrX	3600001	3700000	0.2497892611662165	118
EUR	USA	dirofilaria_immitis_chrX	3600001	3700000	0.2516164068048686	118
AUS	CENAM	dirofilaria_immitis_chrX	3700001	3800000	0.3669924359867535	100
EUR	ASIA	dirofilaria_immitis_chrX	3700001	3800000	0.6677617437772835	100
EUR	CENAM	dirofilaria_immitis_chrX	3700001	3800000	0.592148207535297	100
AUS	USA	dirofilaria_immitis_chrX	3700001	3800000	0.1592672610447933	100
CENAM	USA	dirofilaria_immitis_chrX	3700001	3800000	0.2418308127548097	100
ASIA	USA	dirofilaria_immitis_chrX	3700001	3800000	0.2389211081474098	100
ASIA	CENAM	dirofilaria_immitis_chrX	3700001	3800000	0.5464932653245244	100
EUR	USA	dirofilaria_immitis_chrX	3700001	3800000	0.339660172188955	100
AUS	EUR	dirofilaria_immitis_chrX	3700001	3800000	0.4447694325272232	100
AUS	ASIA	dirofilaria_immitis_chrX	3700001	3800000	0.1255053149977647	100
ASIA	CENAM	dirofilaria_immitis_chrX	3800001	3900000	0.562478687275094	88
CENAM	USA	dirofilaria_immitis_chrX	3800001	3900000	0.2537250869283141	88
AUS	CENAM	dirofilaria_immitis_chrX	3800001	3900000	0.3953304430624652	88
AUS	ASIA	dirofilaria_immitis_chrX	3800001	3900000	0.0933718552028436	88
AUS	EUR	dirofilaria_immitis_chrX	3800001	3900000	0.4280343888876162	88
ASIA	USA	dirofilaria_immitis_chrX	3800001	3900000	0.2743366802992626	88
EUR	USA	dirofilaria_immitis_chrX	3800001	3900000	0.3050925605942442	88
EUR	CENAM	dirofilaria_immitis_chrX	3800001	3900000	0.5115593374492661	88
EUR	ASIA	dirofilaria_immitis_chrX	3800001	3900000	0.6499450355506906	88
AUS	USA	dirofilaria_immitis_chrX	3800001	3900000	0.1901165929628259	88
ASIA	USA	dirofilaria_immitis_chrX	3900001	4000000	0.2797976098623969	88
EUR	USA	dirofilaria_immitis_chrX	3900001	4000000	0.3693793579129794	88
EUR	CENAM	dirofilaria_immitis_chrX	3900001	4000000	0.4105939198986023	88
AUS	EUR	dirofilaria_immitis_chrX	3900001	4000000	0.4272636883820531	88
EUR	ASIA	dirofilaria_immitis_chrX	3900001	4000000	0.7228500097557496	88
ASIA	CENAM	dirofilaria_immitis_chrX	3900001	4000000	0.5291934992467237	88
AUS	USA	dirofilaria_immitis_chrX	3900001	4000000	0.1776109701498364	88
CENAM	USA	dirofilaria_immitis_chrX	3900001	4000000	0.1680648894265296	88
AUS	ASIA	dirofilaria_immitis_chrX	3900001	4000000	0.1068937769839363	88
AUS	CENAM	dirofilaria_immitis_chrX	3900001	4000000	0.3087971631473864	88
AUS	EUR	dirofilaria_immitis_chrX	4000001	4100000	0.4333883956480693	110
AUS	USA	dirofilaria_immitis_chrX	4000001	4100000	0.1731794575225424	110
AUS	CENAM	dirofilaria_immitis_chrX	4000001	4100000	0.3849977459543268	110
CENAM	USA	dirofilaria_immitis_chrX	4000001	4100000	0.2368286402286105	110
ASIA	CENAM	dirofilaria_immitis_chrX	4000001	4100000	0.6440492047324295	110
ASIA	USA	dirofilaria_immitis_chrX	4000001	4100000	0.2865561927842256	110
EUR	USA	dirofilaria_immitis_chrX	4000001	4100000	0.3173393733878391	110
EUR	CENAM	dirofilaria_immitis_chrX	4000001	4100000	0.4044989760359447	110
EUR	ASIA	dirofilaria_immitis_chrX	4000001	4100000	0.7104328877915838	110
AUS	ASIA	dirofilaria_immitis_chrX	4000001	4100000	0.1599744734115482	110
AUS	CENAM	dirofilaria_immitis_chrX	4100001	4200000	0.4435903431261754	99
AUS	ASIA	dirofilaria_immitis_chrX	4100001	4200000	0.1581226815215425	99
CENAM	USA	dirofilaria_immitis_chrX	4100001	4200000	0.2777381952428403	99
ASIA	CENAM	dirofilaria_immitis_chrX	4100001	4200000	0.7363025738763577	99
EUR	USA	dirofilaria_immitis_chrX	4100001	4200000	0.1153472007512817	99
EUR	CENAM	dirofilaria_immitis_chrX	4100001	4200000	0.2347316616084998	99
EUR	ASIA	dirofilaria_immitis_chrX	4100001	4200000	0.5136996112710458	99
AUS	USA	dirofilaria_immitis_chrX	4100001	4200000	0.1582041995575538	99
AUS	EUR	dirofilaria_immitis_chrX	4100001	4200000	0.2889108887441772	99
ASIA	USA	dirofilaria_immitis_chrX	4100001	4200000	0.2783587474356905	99
ASIA	USA	dirofilaria_immitis_chrX	4200001	4300000	0.3822217581179875	83
ASIA	CENAM	dirofilaria_immitis_chrX	4200001	4300000	0.8112712382072802	83
AUS	CENAM	dirofilaria_immitis_chrX	4200001	4300000	0.4651009624438134	83
AUS	ASIA	dirofilaria_immitis_chrX	4200001	4300000	0.1211089311324634	83
EUR	USA	dirofilaria_immitis_chrX	4200001	4300000	0.1968922686766199	83
AUS	USA	dirofilaria_immitis_chrX	4200001	4300000	0.2437058120345074	83
AUS	EUR	dirofilaria_immitis_chrX	4200001	4300000	0.4173571437178157	83
EUR	ASIA	dirofilaria_immitis_chrX	4200001	4300000	0.7599637018347267	83
EUR	CENAM	dirofilaria_immitis_chrX	4200001	4300000	0.0809240341515286	83
CENAM	USA	dirofilaria_immitis_chrX	4200001	4300000	0.2405188137833862	83
AUS	EUR	dirofilaria_immitis_chrX	4300001	4400000	0.3888109270855712	91
AUS	CENAM	dirofilaria_immitis_chrX	4300001	4400000	0.4452909440325541	91
ASIA	USA	dirofilaria_immitis_chrX	4300001	4400000	0.2953616838639809	91
AUS	ASIA	dirofilaria_immitis_chrX	4300001	4400000	0.1174191265695421	91
CENAM	USA	dirofilaria_immitis_chrX	4300001	4400000	0.2178641882349229	91
ASIA	CENAM	dirofilaria_immitis_chrX	4300001	4400000	0.7036107886740014	91
EUR	USA	dirofilaria_immitis_chrX	4300001	4400000	0.1738642561204699	91
EUR	CENAM	dirofilaria_immitis_chrX	4300001	4400000	-0.0063350564887656	91
AUS	USA	dirofilaria_immitis_chrX	4300001	4400000	0.1989470314776978	91
EUR	ASIA	dirofilaria_immitis_chrX	4300001	4400000	0.6118283514184527	91
AUS	ASIA	dirofilaria_immitis_chrX	4400001	4500000	0.0690536820475573	89
AUS	EUR	dirofilaria_immitis_chrX	4400001	4500000	0.2769852466377792	89
AUS	CENAM	dirofilaria_immitis_chrX	4400001	4500000	0.3389191048775263	89
CENAM	USA	dirofilaria_immitis_chrX	4400001	4500000	0.2224976550169801	89
EUR	CENAM	dirofilaria_immitis_chrX	4400001	4500000	-0.0029822055431053	89
EUR	ASIA	dirofilaria_immitis_chrX	4400001	4500000	0.4388479719233764	89
ASIA	CENAM	dirofilaria_immitis_chrX	4400001	4500000	0.5480259381047697	89
EUR	USA	dirofilaria_immitis_chrX	4400001	4500000	0.1692284144857239	89
ASIA	USA	dirofilaria_immitis_chrX	4400001	4500000	0.1185146190535858	89
AUS	USA	dirofilaria_immitis_chrX	4400001	4500000	0.1790375415645172	89
EUR	CENAM	dirofilaria_immitis_chrX	4500001	4600000	0.0270120770261325	84
EUR	USA	dirofilaria_immitis_chrX	4500001	4600000	0.2075337140413382	84
EUR	ASIA	dirofilaria_immitis_chrX	4500001	4600000	0.5000528078170317	84
AUS	EUR	dirofilaria_immitis_chrX	4500001	4600000	0.3410570012221466	84
ASIA	CENAM	dirofilaria_immitis_chrX	4500001	4600000	0.6062957647116062	84
AUS	ASIA	dirofilaria_immitis_chrX	4500001	4600000	0.1159641027408519	84
AUS	CENAM	dirofilaria_immitis_chrX	4500001	4600000	0.4133502075489149	84
AUS	USA	dirofilaria_immitis_chrX	4500001	4600000	0.1834114596791948	84
ASIA	USA	dirofilaria_immitis_chrX	4500001	4600000	0.1597553877732296	84
CENAM	USA	dirofilaria_immitis_chrX	4500001	4600000	0.2840260826798449	84
ASIA	CENAM	dirofilaria_immitis_chrX	4600001	4700000	0.5281491984295692	102
AUS	CENAM	dirofilaria_immitis_chrX	4600001	4700000	0.3668153864514062	102
EUR	ASIA	dirofilaria_immitis_chrX	4600001	4700000	0.4653188237048138	102
EUR	CENAM	dirofilaria_immitis_chrX	4600001	4700000	0.1285273658067084	102
EUR	USA	dirofilaria_immitis_chrX	4600001	4700000	0.1887777340339537	102
AUS	USA	dirofilaria_immitis_chrX	4600001	4700000	0.1952273895941678	102
ASIA	USA	dirofilaria_immitis_chrX	4600001	4700000	0.2081577522120514	102
AUS	EUR	dirofilaria_immitis_chrX	4600001	4700000	0.3187519486046037	102
AUS	ASIA	dirofilaria_immitis_chrX	4600001	4700000	0.246693505436596	102
CENAM	USA	dirofilaria_immitis_chrX	4600001	4700000	0.2425219641990511	102
EUR	CENAM	dirofilaria_immitis_chrX	4700001	4800000	0.0566723323524052	87
EUR	USA	dirofilaria_immitis_chrX	4700001	4800000	0.1340931208632837	87
ASIA	CENAM	dirofilaria_immitis_chrX	4700001	4800000	0.4992942877546949	87
AUS	ASIA	dirofilaria_immitis_chrX	4700001	4800000	0.2759306785474819	87
ASIA	USA	dirofilaria_immitis_chrX	4700001	4800000	0.1568147631612491	87
EUR	ASIA	dirofilaria_immitis_chrX	4700001	4800000	0.3549126271633859	87
CENAM	USA	dirofilaria_immitis_chrX	4700001	4800000	0.2080167444119378	87
AUS	EUR	dirofilaria_immitis_chrX	4700001	4800000	0.3231517623687498	87
AUS	CENAM	dirofilaria_immitis_chrX	4700001	4800000	0.3821061758051683	87
AUS	USA	dirofilaria_immitis_chrX	4700001	4800000	0.1873330947423542	87
AUS	USA	dirofilaria_immitis_chrX	4800001	4900000	0.2123207193434212	81
AUS	CENAM	dirofilaria_immitis_chrX	4800001	4900000	0.4209826491738214	81
EUR	ASIA	dirofilaria_immitis_chrX	4800001	4900000	0.3707598289818901	81
EUR	USA	dirofilaria_immitis_chrX	4800001	4900000	0.1448442990951943	81
CENAM	USA	dirofilaria_immitis_chrX	4800001	4900000	0.2166697371855797	81
ASIA	USA	dirofilaria_immitis_chrX	4800001	4900000	0.1409191123676729	81
ASIA	CENAM	dirofilaria_immitis_chrX	4800001	4900000	0.4898636877288289	81
AUS	ASIA	dirofilaria_immitis_chrX	4800001	4900000	0.1585921640836407	81
AUS	EUR	dirofilaria_immitis_chrX	4800001	4900000	0.3447253183618021	81
EUR	CENAM	dirofilaria_immitis_chrX	4800001	4900000	0.0012641491419854	81
AUS	ASIA	dirofilaria_immitis_chrX	4900001	5000000	0.1227982608291345	71
AUS	EUR	dirofilaria_immitis_chrX	4900001	5000000	0.2789410176378233	71
CENAM	USA	dirofilaria_immitis_chrX	4900001	5000000	0.2074145277617042	71
EUR	USA	dirofilaria_immitis_chrX	4900001	5000000	0.1460194588552809	71
EUR	CENAM	dirofilaria_immitis_chrX	4900001	5000000	0.0410091424250024	71
AUS	CENAM	dirofilaria_immitis_chrX	4900001	5000000	0.3534019160941125	71
ASIA	CENAM	dirofilaria_immitis_chrX	4900001	5000000	0.4068561906617661	71
ASIA	USA	dirofilaria_immitis_chrX	4900001	5000000	0.1364379479653388	71
EUR	ASIA	dirofilaria_immitis_chrX	4900001	5000000	0.26649903471275	71
AUS	USA	dirofilaria_immitis_chrX	4900001	5000000	0.2325512652704134	71
AUS	USA	dirofilaria_immitis_chrX	5000001	5100000	0.2062432216215685	71
AUS	CENAM	dirofilaria_immitis_chrX	5000001	5100000	0.4215345658401906	71
AUS	ASIA	dirofilaria_immitis_chrX	5000001	5100000	0.1080512913194575	71
AUS	EUR	dirofilaria_immitis_chrX	5000001	5100000	0.3554801142895415	71
EUR	CENAM	dirofilaria_immitis_chrX	5000001	5100000	0.0686967918637158	71
EUR	ASIA	dirofilaria_immitis_chrX	5000001	5100000	0.2097245349884163	71
ASIA	USA	dirofilaria_immitis_chrX	5000001	5100000	0.088308018351487	71
ASIA	CENAM	dirofilaria_immitis_chrX	5000001	5100000	0.334916864608076	71
EUR	USA	dirofilaria_immitis_chrX	5000001	5100000	0.2182264260577863	71
CENAM	USA	dirofilaria_immitis_chrX	5000001	5100000	0.3028093020813566	71
AUS	EUR	dirofilaria_immitis_chrX	5100001	5200000	0.2745808154096678	66
EUR	CENAM	dirofilaria_immitis_chrX	5100001	5200000	0.1370145794401999	66
EUR	ASIA	dirofilaria_immitis_chrX	5100001	5200000	0.628411781128806	66
AUS	USA	dirofilaria_immitis_chrX	5100001	5200000	0.239042860406479	66
AUS	CENAM	dirofilaria_immitis_chrX	5100001	5200000	0.3402883153457045	66
AUS	ASIA	dirofilaria_immitis_chrX	5100001	5200000	0.1168738731229277	66
ASIA	USA	dirofilaria_immitis_chrX	5100001	5200000	0.3738556793383161	66
ASIA	CENAM	dirofilaria_immitis_chrX	5100001	5200000	0.6382447234606152	66
EUR	USA	dirofilaria_immitis_chrX	5100001	5200000	0.1727671272827227	66
CENAM	USA	dirofilaria_immitis_chrX	5100001	5200000	0.251934074142903	66
EUR	USA	dirofilaria_immitis_chrX	5200001	5300000	0.2561482397880685	66
CENAM	USA	dirofilaria_immitis_chrX	5200001	5300000	0.2883140803075454	66
ASIA	USA	dirofilaria_immitis_chrX	5200001	5300000	0.3737160201908439	66
AUS	USA	dirofilaria_immitis_chrX	5200001	5300000	0.2434470525578655	66
AUS	ASIA	dirofilaria_immitis_chrX	5200001	5300000	0.0918935615872293	66
EUR	CENAM	dirofilaria_immitis_chrX	5200001	5300000	0.0793805711394757	66
EUR	ASIA	dirofilaria_immitis_chrX	5200001	5300000	0.5164089072756181	66
AUS	CENAM	dirofilaria_immitis_chrX	5200001	5300000	0.3880510998363979	66
ASIA	CENAM	dirofilaria_immitis_chrX	5200001	5300000	0.6663804734453576	66
AUS	EUR	dirofilaria_immitis_chrX	5200001	5300000	0.3003776069819422	66
EUR	ASIA	dirofilaria_immitis_chrX	5300001	5400000	0.5034001745848046	80
EUR	CENAM	dirofilaria_immitis_chrX	5300001	5400000	0.1295088529159094	80
AUS	USA	dirofilaria_immitis_chrX	5300001	5400000	0.2568307954859611	80
EUR	USA	dirofilaria_immitis_chrX	5300001	5400000	0.2344171485249715	80
AUS	EUR	dirofilaria_immitis_chrX	5300001	5400000	0.2242467216865542	80
AUS	CENAM	dirofilaria_immitis_chrX	5300001	5400000	0.2807701031898902	80
CENAM	USA	dirofilaria_immitis_chrX	5300001	5400000	0.2561794329189962	80
AUS	ASIA	dirofilaria_immitis_chrX	5300001	5400000	0.0947116969607	80
ASIA	USA	dirofilaria_immitis_chrX	5300001	5400000	0.4087004096881101	80
ASIA	CENAM	dirofilaria_immitis_chrX	5300001	5400000	0.6647033495543946	80
CENAM	USA	dirofilaria_immitis_chrX	5400001	5500000	0.2372487780036166	76
AUS	CENAM	dirofilaria_immitis_chrX	5400001	5500000	0.3535459494051693	76
ASIA	USA	dirofilaria_immitis_chrX	5400001	5500000	0.5505206316624177	76
EUR	ASIA	dirofilaria_immitis_chrX	5400001	5500000	0.7026697047412398	76
EUR	CENAM	dirofilaria_immitis_chrX	5400001	5500000	0.0038822111654326	76
AUS	USA	dirofilaria_immitis_chrX	5400001	5500000	0.2737825458734386	76
AUS	EUR	dirofilaria_immitis_chrX	5400001	5500000	0.3017388216351147	76
AUS	ASIA	dirofilaria_immitis_chrX	5400001	5500000	0.1070805521289999	76
EUR	USA	dirofilaria_immitis_chrX	5400001	5500000	0.1899078685044819	76
ASIA	CENAM	dirofilaria_immitis_chrX	5400001	5500000	0.8171805500719729	76
AUS	ASIA	dirofilaria_immitis_chrX	5500001	5600000	0.092546916036721	62
AUS	USA	dirofilaria_immitis_chrX	5500001	5600000	0.2555352715648625	62
EUR	ASIA	dirofilaria_immitis_chrX	5500001	5600000	0.3059874281026363	62
EUR	CENAM	dirofilaria_immitis_chrX	5500001	5600000	0.0544287142086516	62
EUR	USA	dirofilaria_immitis_chrX	5500001	5600000	0.2042785919293846	62
AUS	EUR	dirofilaria_immitis_chrX	5500001	5600000	0.1350456112158006	62
AUS	CENAM	dirofilaria_immitis_chrX	5500001	5600000	0.1814661480495916	62
ASIA	USA	dirofilaria_immitis_chrX	5500001	5600000	0.3039526190102232	62
ASIA	CENAM	dirofilaria_immitis_chrX	5500001	5600000	0.3171503310635865	62
CENAM	USA	dirofilaria_immitis_chrX	5500001	5600000	0.2169360486113638	62
CENAM	USA	dirofilaria_immitis_chrX	5600001	5700000	0.2954287776543982	63
AUS	CENAM	dirofilaria_immitis_chrX	5600001	5700000	0.1935019276369178	63
AUS	USA	dirofilaria_immitis_chrX	5600001	5700000	0.2552225441845531	63
AUS	EUR	dirofilaria_immitis_chrX	5600001	5700000	0.1502611371555925	63
AUS	ASIA	dirofilaria_immitis_chrX	5600001	5700000	0.075505025798564	63
ASIA	CENAM	dirofilaria_immitis_chrX	5600001	5700000	0.4149734436758893	63
ASIA	USA	dirofilaria_immitis_chrX	5600001	5700000	0.3666451830179875	63
EUR	CENAM	dirofilaria_immitis_chrX	5600001	5700000	0.0687540871526235	63
EUR	USA	dirofilaria_immitis_chrX	5600001	5700000	0.2876242167687008	63
EUR	ASIA	dirofilaria_immitis_chrX	5600001	5700000	0.2944452457650208	63
AUS	EUR	dirofilaria_immitis_chrX	5700001	5800000	0.1940799857694355	63
EUR	USA	dirofilaria_immitis_chrX	5700001	5800000	0.2684913668032173	63
CENAM	USA	dirofilaria_immitis_chrX	5700001	5800000	0.2283717536580233	63
ASIA	USA	dirofilaria_immitis_chrX	5700001	5800000	0.426438178473836	63
ASIA	CENAM	dirofilaria_immitis_chrX	5700001	5800000	0.5142382365890724	63
AUS	ASIA	dirofilaria_immitis_chrX	5700001	5800000	0.0742948885073999	63
AUS	CENAM	dirofilaria_immitis_chrX	5700001	5800000	0.1913883691946848	63
AUS	USA	dirofilaria_immitis_chrX	5700001	5800000	0.2926612749367167	63
EUR	ASIA	dirofilaria_immitis_chrX	5700001	5800000	0.5911807804162068	63
EUR	CENAM	dirofilaria_immitis_chrX	5700001	5800000	0.1388529058566608	63
CENAM	USA	dirofilaria_immitis_chrX	5800001	5900000	0.2585794073012983	59
EUR	USA	dirofilaria_immitis_chrX	5800001	5900000	0.3818926883998813	59
ASIA	CENAM	dirofilaria_immitis_chrX	5800001	5900000	0.4654451985413289	59
AUS	EUR	dirofilaria_immitis_chrX	5800001	5900000	0.2063597980078503	59
AUS	ASIA	dirofilaria_immitis_chrX	5800001	5900000	0.0763813846890663	59
AUS	CENAM	dirofilaria_immitis_chrX	5800001	5900000	0.2437984313188778	59
AUS	USA	dirofilaria_immitis_chrX	5800001	5900000	0.3297010351010316	59
ASIA	USA	dirofilaria_immitis_chrX	5800001	5900000	0.3877241939810384	59
EUR	CENAM	dirofilaria_immitis_chrX	5800001	5900000	0.0386273845382518	59
EUR	ASIA	dirofilaria_immitis_chrX	5800001	5900000	0.429754194743874	59
EUR	ASIA	dirofilaria_immitis_chrX	5900001	6000000	0.3066223245833616	80
AUS	USA	dirofilaria_immitis_chrX	5900001	6000000	0.4002983367833907	80
EUR	USA	dirofilaria_immitis_chrX	5900001	6000000	0.3245036315814165	80
ASIA	CENAM	dirofilaria_immitis_chrX	5900001	6000000	0.2606576128097241	80
ASIA	USA	dirofilaria_immitis_chrX	5900001	6000000	0.3990021921970986	80
EUR	CENAM	dirofilaria_immitis_chrX	5900001	6000000	0.117604331011171	80
CENAM	USA	dirofilaria_immitis_chrX	5900001	6000000	0.2145363937148488	80
AUS	CENAM	dirofilaria_immitis_chrX	5900001	6000000	0.189751894214377	80
AUS	ASIA	dirofilaria_immitis_chrX	5900001	6000000	0.072909123606656	80
AUS	EUR	dirofilaria_immitis_chrX	5900001	6000000	0.1124691226530444	80
ASIA	CENAM	dirofilaria_immitis_chrX	6000001	6100000	0.4621840676856887	90
EUR	ASIA	dirofilaria_immitis_chrX	6000001	6100000	0.3414537499049328	90
AUS	USA	dirofilaria_immitis_chrX	6000001	6100000	0.2843676569868494	90
AUS	CENAM	dirofilaria_immitis_chrX	6000001	6100000	0.2408271666297128	90
EUR	CENAM	dirofilaria_immitis_chrX	6000001	6100000	0.1850226004633762	90
AUS	EUR	dirofilaria_immitis_chrX	6000001	6100000	0.1781701537453971	90
AUS	ASIA	dirofilaria_immitis_chrX	6000001	6100000	0.0878275283278213	90
CENAM	USA	dirofilaria_immitis_chrX	6000001	6100000	0.2810287989369802	90
EUR	USA	dirofilaria_immitis_chrX	6000001	6100000	0.329436812500223	90
ASIA	USA	dirofilaria_immitis_chrX	6000001	6100000	0.3537020443685586	90
ASIA	USA	dirofilaria_immitis_chrX	6100001	6200000	0.2985162498851113	91
CENAM	USA	dirofilaria_immitis_chrX	6100001	6200000	0.2572225716266167	91
AUS	CENAM	dirofilaria_immitis_chrX	6100001	6200000	0.0898859399407887	91
AUS	USA	dirofilaria_immitis_chrX	6100001	6200000	0.2420016254812375	91
ASIA	CENAM	dirofilaria_immitis_chrX	6100001	6200000	0.0741586962069929	91
EUR	USA	dirofilaria_immitis_chrX	6100001	6200000	0.2594615687709933	91
EUR	CENAM	dirofilaria_immitis_chrX	6100001	6200000	0.0836632750470687	91
EUR	ASIA	dirofilaria_immitis_chrX	6100001	6200000	0.1063950723506478	91
AUS	EUR	dirofilaria_immitis_chrX	6100001	6200000	0.0192515421088896	91
AUS	ASIA	dirofilaria_immitis_chrX	6100001	6200000	0.0663887001317309	91
AUS	USA	dirofilaria_immitis_chrX	6200001	6300000	0.2916017032060687	94
AUS	CENAM	dirofilaria_immitis_chrX	6200001	6300000	0.0966344011749754	94
